student_id,first_name,last_name,dob,phone,state,region,beng,eng,math,phy,chem,comp
2138,Manikya,Chakrabarti,2007-03-30,3896337618,Manipur,South East,24,90,79,61,32,60
2139,Amani,Ben,2006-08-11,08410132823,Jharkhand,South East,87,29,22,96,79,75
2140,Sana,Choudhury,2006-09-19,+917918750677,Nagaland,North,93,15,64,90,57,84
2141,Ivan,Aggarwal,2007-01-08,8143192797,Puducherry (UT),North,68,74,98,24,55,85
2142,Aaina,Mann,2007-04-03,3845720266,Mizoram,South East,61,78,59,31,88,55
2143,Kashvi,Thakkar,2006-06-12,+915734989925,Maharashtra,East,87,44,95,65,90,91
2144,Aayush,Singhal,2006-10-26,4299074729,Puducherry (UT),West,85,48,18,66,83,89
2145,Vivaan,Kibe,2006-05-15,0897474859,Lakshadweep (UT),West,45,19,75,34,87,74
2146,Romil,Bhalla,2006-10-13,03478536988,Dadra and Nagar Haveli (UT),West,47,84,78,13,43,47
2147,Saksham,Ahluwalia,2007-03-10,2860521026,Delhi,West,15,60,61,47,80,87
2148,Biju,Andra,2007-03-29,2484581308,Uttarakhand,North East,81,34,95,15,52,71
2149,Ryan,Sama,2007-03-19,8399741856,Karnataka,North,29,67,57,11,16,10
2150,Lakshit,Bajaj,2007-01-25,06619953056,Lakshadweep (UT),North,81,43,82,34,66,79
2151,Nitya,Uppal,2007-04-20,06790870187,Gujarat,West,92,14,13,24,90,36
2152,Aaryahi,Grewal,2007-04-17,1034444299,Assam,West,71,45,95,53,64,81
2153,Yakshit,Tank,2007-04-27,02406221559,Punjab,West,27,50,64,32,33,33
2154,Gatik,Ramanathan,2006-05-10,03347047476,Madhya Pradesh,North East,46,97,51,57,86,38
2155,Kismat,Kamdar,2006-09-10,+911383507124,Manipur,South East,54,37,23,31,99,86
2156,Bhavin,Agarwal,2007-02-18,+916221173277,Gujarat,West,44,78,92,79,41,89
2157,Shray,Mall,2006-09-08,5852294252,Maharashtra,North,61,24,74,51,72,57
2158,Mannat,Basak,2006-10-28,+910508054914,Rajasthan,West,49,44,70,39,56,91
2159,Lakshit,Gokhale,2007-03-02,+914784171594,Sikkim,East,43,47,87,36,14,52
2160,Mehul,Konda,2006-11-21,0331836113,Karnataka,South East,76,86,33,64,14,75
2161,Anika,Kulkarni,2006-11-30,+918152787304,West Bengal,West,33,50,97,18,50,33
2162,Gatik,Kapadia,2007-01-30,06535378018,Dadra and Nagar Haveli (UT),South,64,97,71,34,47,45
2163,Vaibhav,Kothari,2006-06-10,7762969143,Jammu and Kashmir,West,27,85,87,83,42,58
2164,Mohanlal,Sundaram,2006-10-20,05099990010,Uttarakhand,North East,80,53,71,39,83,12
2165,Hazel,Zachariah,2006-08-05,5211896844,Gujarat,South East,47,59,45,75,76,48
2166,Miraya,Sheth,2007-05-06,9795728575,Meghalaya,North East,26,76,24,85,16,32
2167,Hridaan,Banik,2006-10-25,9789124883,Rajasthan,North,69,11,52,84,77,48
2168,Prerak,Gala,2007-03-17,+914367286811,Haryana,South East,37,91,13,36,77,74
2169,Shlok,Shetty,2006-10-22,1193978145,Andhra Pradesh,North,89,94,83,90,31,23
2170,Ahana ,Kaur,2006-12-17,+915528669335,Chhattisgarh,South East,94,50,74,78,12,69
2171,Siya,Ahuja,2007-03-01,5326011939,Chhattisgarh,North,41,78,26,83,70,49
2172,Himmat,Roy,2007-04-08,05136090858,Dadra and Nagar Haveli (UT),North East,25,15,46,51,17,27
2173,Rohan,Cherian,2007-02-08,03615873662,Rajasthan,North,37,98,54,75,86,61
2174,Jiya,Das,2006-07-27,03900585615,Lakshadweep (UT),West,95,41,21,93,52,59
2175,Uthkarsh,Dar,2006-12-20,09255116436,Assam,South East,27,75,40,70,72,33
2176,Amani,Atwal,2007-04-04,+918966605342,Uttar Pradesh,North,58,42,42,18,97,62
2177,Dhanuk,Badal,2007-04-18,+919753584640,Mizoram,North,14,34,95,81,79,10
2178,Himmat,Korpal,2006-07-29,+914276362814,Kerala,South East,44,68,24,77,84,39
2179,Kiara,Dutt,2007-03-11,+910969067649,Andhra Pradesh,North East,32,32,74,78,45,88
2180,Diya,Karan,2007-02-28,05513587271,Sikkim,South,35,12,92,64,80,81
2181,Fateh,Subramaniam,2006-06-17,04034398818,Telangana,East,80,70,66,93,55,75
2182,Madhup,Setty,2006-08-05,+916477041309,Andhra Pradesh,North East,24,54,34,75,91,63
2183,Akarsh,Chander,2006-12-04,+916254204123,Chhattisgarh,North East,14,93,55,67,69,27
2184,Aarush,Desai,2007-02-25,01007941932,Ladakh,South,40,80,92,19,17,89
2185,Anya,Saxena,2007-01-01,01224870987,Goa,South East,59,42,83,62,36,33
2186,Jayesh,Grover,2006-06-06,04224043261,Dadra and Nagar Haveli (UT),North East,89,16,14,34,49,58
2187,Eshani,Kale,2006-06-14,6307028672,Bihar,East,14,14,86,52,40,60
2188,Zaina,Johal,2007-02-11,+911953689005,Sikkim,West,87,50,13,17,22,73
2189,Nirvaan,Bir,2006-09-13,0073971307,Gujarat,East,21,23,36,79,58,82
2190,Arnav,Sharaf,2006-11-20,01672210454,Puducherry (UT),North,73,24,82,31,80,18
2191,Anika,Tiwari,2006-05-09,04436023442,Haryana,South,28,21,92,60,11,28
2192,Shlok,Chana,2006-07-29,4120944772,Nagaland,North East,12,36,96,33,63,92
2193,Mishti,Goda,2006-09-06,+913276179480,Delhi,South,54,98,55,84,79,54
2194,Faiyaz,Halder,2006-05-21,+911191589126,Uttarakhand,West,99,46,87,78,62,42
2195,Anvi,Mall,2006-10-20,6237600884,Madhya Pradesh,West,43,13,75,39,66,94
2196,Ivana,Basu,2006-12-12,+919074992164,Assam,North,61,83,77,35,60,87
2197,Samiha,Rattan,2006-06-25,+915348486470,Tripura,East,25,38,83,77,62,50
2198,Raghav,Kalita,2006-07-18,+910212372055,Andhra Pradesh,East,37,10,17,12,12,80
2199,Ela,Guha,2006-08-11,06739190088,Chhattisgarh,North,42,25,61,10,12,84
2200,Divij,Handa,2006-12-13,2327379897,Assam,West,11,79,53,48,79,20
2201,Ira,Kala,2006-11-09,06300099843,Karnataka,West,25,22,41,67,20,22
2202,Elakshi,Wadhwa,2006-06-09,01985458294,Goa,North,34,91,43,95,11,18
2203,Taran,Chaudry,2006-09-09,+914660756999,Kerala,South,84,44,61,65,66,28
2204,Saanvi,Bala,2006-06-13,+918240281822,Jharkhand,North East,67,86,46,10,29,60
2205,Hridaan,Badal,2006-11-29,08174527353,Puducherry (UT),South,30,38,54,68,12,11
2206,Ritvik,Bassi,2006-07-07,1828518161,Haryana,South East,51,54,82,12,46,95
2207,Vivaan,Bhandari,2007-04-15,+910792304660,Bihar,North,26,81,41,76,28,68
2208,Dhruv,Aurora,2006-06-10,2329615120,Kerala,North East,57,11,73,64,65,51
2209,Mamooty,Tandon,2007-03-02,4460422763,Madhya Pradesh,West,13,23,89,21,52,40
2210,Aarush,Goswami,2006-11-16,3472435861,Telangana,West,78,31,30,50,22,96
2211,Gokul,Tella,2006-11-01,2670866656,Goa,East,45,19,89,66,62,79
2212,Ahana ,Kumer,2007-04-04,09477129035,Andhra Pradesh,North,62,23,75,48,74,82
2213,Anya,Dora,2006-07-02,+913543404668,Goa,North,29,21,53,91,65,42
2214,Lavanya,Shan,2007-02-22,02549206441,Daman and Diu (UT),North,95,88,73,35,79,80
2215,Dhanush,Lanka,2006-07-02,03063435948,Tripura,East,18,77,76,45,85,63
2216,Heer,Apte,2006-10-11,04051102125,Madhya Pradesh,East,94,45,20,33,41,13
2217,Fateh,Sathe,2006-10-09,+914986037218,Nagaland,North,17,35,30,17,99,35
2218,Ehsaan,Rajan,2006-10-27,9990114003,Madhya Pradesh,West,24,40,23,98,73,22
2219,Khushi,Tata,2006-11-04,8601625908,Kerala,North,84,92,46,91,69,77
2220,Shalv,Vig,2006-09-25,+911137535821,Arunachal Pradesh,West,31,81,77,96,66,76
2221,Shanaya,Agarwal,2006-11-06,+917903716160,West Bengal,South East,75,24,88,70,29,26
2222,Krish,Sandhu,2006-12-24,6477183753,Assam,West,63,81,23,10,33,46
2223,Ira,Amble,2007-01-23,8557800244,Himachal Pradesh,East,37,60,33,30,25,60
2224,Keya,Bahl,2007-03-09,09685746706,Rajasthan,South East,97,55,18,65,89,98
2225,Fateh,Das,2006-12-17,02150164261,Andhra Pradesh,West,11,37,35,56,15,93
2226,Elakshi,Sinha,2006-08-15,+914319839248,Lakshadweep (UT),North East,18,38,13,11,48,23
2227,Seher,Kala,2006-12-26,+910530215167,Mizoram,South East,80,59,99,47,61,41
2228,Mehul,Sama,2007-04-08,5348110501,Ladakh,West,63,43,29,72,74,84
2229,Vedika,Kala,2007-04-04,+915738551281,Rajasthan,West,52,22,27,39,85,57
2230,Tarini,Manda,2006-11-16,1554260972,Jharkhand,South East,59,12,29,47,47,65
2231,Tara,Shan,2007-03-30,04677205171,Arunachal Pradesh,West,36,17,74,69,25,56
2232,Veer,Swaminathan,2006-08-17,7837031754,Jharkhand,North East,12,33,66,47,19,48
2233,Damini,Vaidya,2006-09-09,7260292546,Uttar Pradesh,West,28,67,33,81,76,48
2234,Azad,Kapur,2006-10-15,04207632713,Manipur,East,80,61,70,63,98,27
2235,Taimur,Ramakrishnan,2006-06-24,+918687906048,Uttar Pradesh,West,85,96,39,32,17,98
2236,Shamik,Sridhar,2006-09-27,+914050892739,Puducherry (UT),South East,20,51,86,67,64,42
2237,Urvi,Agrawal,2006-09-06,+915670789775,Meghalaya,South,30,65,19,85,13,40
2238,Vardaniya,Lall,2006-08-15,+912736273202,Haryana,South East,28,71,23,23,19,69
2239,Tushar,Sachdev,2007-04-16,06917162042,Uttarakhand,South,24,46,44,80,61,83
2240,Ishita,Dada,2006-05-19,02169039220,Haryana,South East,62,82,80,11,22,44
2241,Kabir,Sane,2006-10-08,07106801770,Jammu and Kashmir,North,61,34,67,15,53,97
2242,Aayush,Babu,2006-08-28,3326724469,Jharkhand,North,66,30,82,45,66,65
2243,Nakul,Mall,2006-05-09,3906540259,West Bengal,South,23,99,87,38,87,38
2244,Gokul,Kashyap,2007-02-03,+917281291635,Bihar,South,82,64,17,26,65,63
2245,Alisha,Hora,2007-01-12,02728453974,Mizoram,North,67,10,74,79,65,48
2246,Aarav,Kadakia,2007-02-21,05602080192,Assam,East,33,19,57,48,40,89
2247,Arhaan,Dey,2006-08-15,9093225333,Haryana,North,31,41,55,18,15,29
2248,Zoya,Grover,2007-04-23,5501935450,Jharkhand,West,84,74,80,81,46,98
2249,Vardaniya,Chawla,2007-01-04,+913324362962,Andhra Pradesh,North East,13,54,82,78,92,39
2250,Gatik,Bhatnagar,2007-03-25,04129075965,Delhi,North,25,28,41,73,61,35
2251,Dhanuk,Khosla,2006-11-01,09542106294,Chhattisgarh,North East,36,67,53,89,22,85
2252,Hansh,Chana,2006-10-07,01317536264,Tamil Nadu,South,29,95,75,90,61,42
2253,Veer,Behl,2007-04-20,+910961730099,Gujarat,South East,78,44,50,27,44,17
2254,Kanav,Chacko,2007-02-04,+911535505143,Delhi,North,84,91,23,48,40,95
2255,Badal,Kuruvilla,2007-04-02,07972479254,Delhi,East,21,74,79,40,42,90
2256,Yasmin,Sandal,2006-09-08,8192048770,Punjab,West,91,58,83,35,36,40
2257,Tanya,Chada,2006-12-21,8651590257,Uttarakhand,South East,47,65,45,17,76,52
2258,Myra,Krishnamurthy,2007-03-08,08838256726,Haryana,North,75,44,60,71,26,94
2259,Keya,Sood,2006-07-11,04355196282,Haryana,East,54,11,23,78,33,55
2260,Samiha,Sunder,2007-01-19,6247286394,Haryana,South East,11,21,31,30,41,45
2261,Dhruv,Dhawan,2006-12-14,2900966270,Delhi,West,61,10,43,53,16,84
2262,Taran,Kale,2006-07-21,+911740039101,Jharkhand,East,57,35,78,89,32,27
2263,Ishaan,Dixit,2007-03-27,01193600608,Goa,West,72,94,14,51,61,45
2264,Yakshit,Bhakta,2007-04-30,6076264385,Andhra Pradesh,North,83,51,39,69,32,35
2265,Purab,Kakar,2006-06-11,06231336109,Kerala,South,21,65,48,27,35,22
2266,Vidur,Ghosh,2006-08-22,01372776857,Puducherry (UT),North,64,98,36,42,87,47
2267,Jivin,Ratta,2006-05-24,06175518870,Chhattisgarh,West,89,88,82,34,32,48
2268,Rasha,Chand,2006-05-22,+914837444172,Jharkhand,South,54,64,52,35,74,59
2269,Kaira,Datta,2006-10-28,0254853626,West Bengal,North East,15,45,98,69,32,35
2270,Ela,Kalla,2007-02-16,4100953855,Tamil Nadu,South East,44,32,21,60,45,40
2271,Samarth,Sridhar,2006-12-22,0093781460,Madhya Pradesh,West,92,91,62,22,47,38
2272,Amani,Krishnan,2007-04-24,4437066187,Meghalaya,West,42,63,69,26,96,59
2273,Tanya,Dada,2006-10-10,1541858990,Bihar,East,67,70,99,31,83,24
2274,Aayush,Soni,2006-11-23,05078604356,Punjab,North,53,14,39,41,66,44
2275,Aarna,Rajagopalan,2006-11-20,+913067730671,West Bengal,East,33,33,63,62,70,83
2276,Nayantara,Dey,2007-03-04,+919087886538,Manipur,South East,86,15,59,70,36,83
2277,Zeeshan,Chaudry,2006-09-02,2898760550,Madhya Pradesh,North East,27,27,25,98,68,17
2278,Prerak,Sabharwal,2007-04-04,6186706632,Bihar,North,61,30,83,96,11,70
2279,Kartik,Tailor,2006-12-18,2891982718,Goa,West,99,51,36,39,69,21
2280,Amira,Shan,2007-04-27,+918649426942,Arunachal Pradesh,East,99,85,78,97,95,40
2281,Dhruv,Sandal,2007-03-02,+915490145996,Rajasthan,North,58,86,32,18,88,53
2282,Heer,Kanda,2006-07-19,+915498243884,Karnataka,North,99,28,98,96,19,69
2283,Samaira,Luthra,2006-06-19,07806643158,Bihar,North,58,93,42,84,94,28
2284,Neysa,Kumer,2006-06-12,00370170926,Madhya Pradesh,North,67,16,36,13,75,90
2285,Hrishita,Babu,2006-11-24,1726282968,Haryana,South East,47,48,77,51,13,94
2286,Advik,Karnik,2006-07-03,8959274116,Uttarakhand,North,64,85,97,24,86,59
2287,Faiyaz,Chada,2007-03-13,06620808203,Daman and Diu (UT),West,17,91,32,63,34,96
2288,Prerak,Dey,2006-08-19,+915962458701,Haryana,North,47,94,94,28,48,30
2289,Nirvi,Vora,2006-09-29,+916909123753,Andhra Pradesh,East,80,44,82,67,61,17
2290,Nishith,Ramaswamy,2006-09-30,7024365240,Meghalaya,South,38,99,64,42,74,20
2291,Rati,Lata,2007-03-19,05403648821,Meghalaya,South East,82,67,73,41,76,57
2292,Raghav,Sawhney,2006-10-09,02323606679,Uttar Pradesh,West,46,84,19,26,57,84
2293,Sahil,Mander,2007-03-20,02204298622,Puducherry (UT),North East,89,26,11,59,63,60
2294,Devansh,Karan,2007-05-03,9623569992,West Bengal,East,37,51,80,71,61,81
2295,Drishya,Kata,2007-02-06,07925604134,Uttar Pradesh,East,16,76,42,87,41,22
2296,Shaan,Chaudhry,2006-12-27,3912260001,Lakshadweep (UT),South,16,93,94,99,69,61
2297,Hunar,Trivedi,2007-01-01,1430491341,Arunachal Pradesh,East,76,83,73,51,29,91
2298,Inaaya ,Keer,2006-06-27,+919986564224,Andhra Pradesh,South,89,93,29,17,76,33
2299,Mehul,Ganguly,2007-03-25,+910976691948,Orissa,East,82,79,14,93,57,61
2300,Hazel,Bhatti,2007-04-13,+911753079661,Uttar Pradesh,West,83,52,71,29,93,92
2301,Trisha,Dhillon,2007-04-01,+914347412531,Himachal Pradesh,West,94,89,50,61,22,11
2302,Baiju,Kothari,2006-11-13,03217503619,Haryana,North,28,98,52,89,84,86
2303,Saira,Banik,2006-12-22,+918733703424,Madhya Pradesh,South,67,46,80,87,10,44
2304,Bhamini,Kale,2006-05-16,08623510765,Chandigarh (UT),North East,19,70,90,14,98,81
2305,Vanya,Gokhale,2006-06-10,03289514563,Kerala,North,87,19,81,55,75,10
2306,Shray,Ghose,2006-12-04,1157449653,Daman and Diu (UT),West,16,92,72,70,10,16
2307,Raunak,Ahluwalia,2006-12-21,+910454184039,Uttarakhand,East,32,20,79,13,97,36
2308,Khushi,Halder,2006-10-06,+910385886407,Uttarakhand,North East,11,29,60,51,30,87
2309,Rasha,Gara,2006-06-11,04693335623,Bihar,East,87,69,48,43,12,74
2310,Dishani,Yogi,2006-05-27,07089870920,Daman and Diu (UT),North East,99,88,21,79,98,90
2311,Raunak,Verma,2006-08-01,+911326611584,West Bengal,South,81,16,53,30,61,40
2312,Kabir,Saha,2006-06-22,+919604722053,Tamil Nadu,South East,10,70,71,44,56,45
2313,Ritvik,Khatri,2007-02-13,0823171461,Manipur,South East,41,83,44,63,72,59
2314,Yuvraj ,Bhatti,2007-04-10,02359605302,Nagaland,North,78,48,12,26,57,72
2315,Ivana,Kapur,2006-05-09,+916860506306,Orissa,East,65,11,57,15,26,77
2316,Nayantara,Bassi,2007-01-13,6409891039,Assam,North East,25,31,17,40,91,13
2317,Hridaan,Gopal,2006-06-28,+919452375979,Mizoram,East,24,83,93,33,60,15
2318,Badal,Ratta,2007-02-09,6027574544,Delhi,North,50,46,81,87,46,98
2319,Reyansh,Gala,2006-08-02,1180818965,Meghalaya,North East,37,46,46,52,60,61
2320,Indranil,Verma,2006-07-11,5217970566,Andhra Pradesh,East,62,23,63,27,49,79
2321,Aarna,Aurora,2006-10-27,+914726602351,Mizoram,North East,56,13,19,57,35,97
2322,Aarush,Bandi,2006-10-25,+911671560587,Bihar,South,26,32,42,48,19,36
2323,Nirvaan,Rajagopal,2006-09-10,07940645315,Sikkim,North East,16,50,68,25,83,20
2324,Tara,Rout,2007-05-04,9866469365,Nagaland,North,80,40,34,51,87,73
2325,Prerak,Ratti,2007-01-22,7680570237,Tamil Nadu,South East,21,79,43,41,10,92
2326,Divyansh,Manda,2006-07-18,+910956733329,Tamil Nadu,East,97,27,36,82,61,47
2327,Pranay,Bahri,2006-07-18,2532676992,Kerala,East,66,70,40,89,30,38
2328,Saira,Loke,2007-04-08,02023209140,Chandigarh (UT),West,88,34,39,32,76,45
2329,Ritvik,Biswas,2006-07-28,07199829075,Maharashtra,North,52,44,98,53,26,59
2330,Bhavin,Kant,2006-09-09,09991383100,Orissa,South,41,37,96,29,33,65
2331,Mishti,Seshadri,2007-03-05,+912777733168,Assam,West,61,48,71,13,66,10
2332,Lakshay,Mallick,2006-09-24,+913605952984,Delhi,South East,46,20,14,91,70,48
2333,Samiha,Bala,2006-06-27,04067582676,Delhi,South,82,10,65,30,11,15
2334,Nirvaan,Sastry,2006-10-11,+918564614974,Maharashtra,North East,72,92,85,36,23,76
2335,Madhav,Raj,2007-02-02,7984914986,Assam,North East,89,50,50,11,46,86
2336,Rati,Sura,2007-01-19,+912664322394,Nagaland,North,26,22,30,80,84,78
2337,Zara,Sachdev,2006-06-04,1594853400,Chandigarh (UT),East,97,67,65,99,30,27
2338,Kartik,Taneja,2006-12-22,4742256787,Chandigarh (UT),North East,74,77,28,26,36,67
2339,Eshani,Rout,2006-12-05,7058416806,Chandigarh (UT),South East,35,99,42,83,92,57
2340,Yakshit,Dua,2006-11-04,9984605867,Ladakh,North East,59,34,96,79,40,10
2341,Miraya,Varughese,2007-04-28,02361080926,Chhattisgarh,West,61,26,10,22,63,51
2342,Taimur,Yohannan,2006-09-07,7864578655,Meghalaya,West,55,22,32,42,70,65
2343,Raghav,Agate,2006-05-09,+916875868240,Meghalaya,North,63,58,55,42,51,23
2344,Indrans,Chahal,2007-04-18,04418997402,Himachal Pradesh,East,77,62,78,64,12,75
2345,Urvi,Dada,2007-03-27,07017036309,Madhya Pradesh,South,29,37,75,92,62,17
2346,Jayant,Bajaj,2007-03-12,5089830941,Jammu and Kashmir,South,95,84,11,84,65,91
2347,Chirag,Tata,2006-12-28,09797245284,Daman and Diu (UT),East,56,59,88,44,77,11
2348,Rohan,Dutt,2007-04-27,+917356748095,Telangana,South East,91,38,83,42,96,12
2349,Shayak,Master,2007-03-24,8026029442,Assam,East,21,55,77,86,27,52
2350,Elakshi,Dey,2006-12-30,+917342031977,Tamil Nadu,South,78,65,68,56,88,56
2351,Farhan,Saha,2006-09-03,+918648230882,Maharashtra,South East,76,60,99,75,45,23
2352,Kaira,Kade,2006-07-07,+913260586942,Sikkim,West,71,47,76,36,22,66
2353,Kartik,Sarma,2006-05-07,06293151817,Uttarakhand,North East,29,47,28,58,56,53
2354,Jivika,Dugal,2006-10-14,8906232723,Tamil Nadu,North,67,89,74,84,13,29
2355,Jayan,Comar,2006-11-06,9006548708,Ladakh,West,67,84,51,43,19,90
2356,Vritika,Kapadia,2006-10-17,05539818890,Rajasthan,South East,36,69,75,18,55,84
2357,Chirag,Dyal,2006-11-14,0894589626,West Bengal,East,74,43,80,75,66,62
2358,Lagan,Lala,2006-05-15,+910761239612,Daman and Diu (UT),South East,95,87,13,90,52,21
2359,Ira,Vyas,2007-03-16,1298861820,Telangana,North,61,59,86,14,25,16
2360,Amani,Raj,2006-06-27,+917298268933,Ladakh,South East,75,94,65,94,48,87
2361,Amani,Bajaj,2006-08-09,5067578968,Jharkhand,East,53,55,98,67,11,72
2362,Ahana ,Dalal,2007-02-18,+912315550570,Meghalaya,East,92,21,77,71,89,87
2363,Pari,Vyas,2007-02-18,+918444045883,Dadra and Nagar Haveli (UT),North,49,18,49,71,16,93
2364,Rati,Behl,2007-02-23,+913503687156,Uttarakhand,North East,19,14,84,91,66,67
2365,Miraya,Kapoor,2006-12-01,+912344568446,Tamil Nadu,North East,47,13,39,64,64,48
2366,Akarsh,Bali,2006-10-21,+912957378315,Telangana,South,67,30,86,95,28,94
2367,Advika,Dada,2006-06-16,6830291585,Madhya Pradesh,South East,30,39,39,32,48,21
2368,Uthkarsh,Varma,2007-02-16,01854839660,Sikkim,East,48,47,59,70,42,59
2369,Jayesh,Seth,2006-06-23,09584174916,Chandigarh (UT),West,10,53,11,30,31,19
2370,Drishya,Salvi,2006-06-12,09814134476,Bihar,South East,85,42,81,36,98,72
2371,Zoya,Kar,2006-08-26,+912928643302,Punjab,South East,54,13,83,92,84,59
2372,Rhea,Tank,2006-07-18,+918366771966,Puducherry (UT),West,19,10,27,50,60,40
2373,Ranbir,Chahal,2007-03-18,+912223499801,Jammu and Kashmir,South East,66,64,80,38,63,72
2374,Taimur,Ranganathan,2007-02-18,+911779152446,Daman and Diu (UT),South,47,13,88,31,37,41
2375,Urvi,Varughese,2006-09-20,+917465642601,West Bengal,West,41,72,26,58,37,18
2376,Jiya,Master,2007-03-06,06955922776,Kerala,North,48,87,15,13,37,80
2377,Samarth,Agarwal,2006-07-15,5513444867,Goa,East,78,78,39,83,10,48
2378,Anaya,Shroff,2006-08-08,+911454615749,Himachal Pradesh,East,55,21,24,43,99,85
2379,Amira,Lall,2006-11-23,09531204095,Lakshadweep (UT),East,66,73,93,65,64,22
2380,Drishya,Chatterjee,2006-05-27,8580018731,Madhya Pradesh,East,84,20,51,21,18,42
2381,Manikya,Kalita,2006-11-09,6210781871,Assam,North East,95,61,90,77,50,64
2382,Romil,Bhatt,2006-09-12,00680269331,Mizoram,South,32,35,11,61,14,16
2383,Kabir,Chatterjee,2006-05-28,+918655052241,Dadra and Nagar Haveli (UT),South,29,13,61,62,71,14
2384,Ehsaan,Dugar,2006-06-05,05992016633,Uttar Pradesh,East,26,27,27,45,14,14
2385,Samar,D’Alia,2007-04-09,2220562019,Assam,North,24,36,42,78,49,36
2386,Mamooty,Mani,2006-06-15,+913252861323,Kerala,South,62,96,46,52,26,37
2387,Romil,Chander,2006-11-17,04497602498,Punjab,West,34,44,32,16,84,55
2388,Nishith,Kamdar,2007-02-22,07349852973,Meghalaya,West,21,52,98,32,59,61
2389,Tushar,Talwar,2006-09-13,1476253809,Puducherry (UT),West,48,23,44,70,57,38
2390,Nishith,Jain,2007-04-01,5247466535,Jammu and Kashmir,North East,84,99,98,99,62,26
2391,Tarini,Ravel,2007-04-14,8532436792,Madhya Pradesh,North,53,70,20,30,92,68
2392,Neelofar,Sarkar,2007-05-04,03835434685,Tripura,South East,64,41,95,83,13,62
2393,Vardaniya,Bedi,2006-10-06,8249793998,Chandigarh (UT),West,22,55,38,96,74,20
2394,Divyansh,Hegde,2007-04-20,3710307372,Nagaland,North,70,98,31,10,22,45
2395,Heer,Rana,2006-10-18,08082649312,Daman and Diu (UT),South,60,35,85,48,66,60
2396,Kabir,Edwin,2007-01-11,02926456339,Dadra and Nagar Haveli (UT),West,27,84,85,90,48,11
2397,Madhav,Hora,2007-03-21,4811266497,Chhattisgarh,North East,62,67,96,13,62,97
2398,Ira,Choudhury,2006-07-30,03910161259,Arunachal Pradesh,North,61,41,82,87,44,84
2399,Arhaan,Sidhu,2007-02-23,+913334437673,Ladakh,North East,22,46,15,82,79,98
2400,Prerak,Basu,2007-02-13,+911679301481,Dadra and Nagar Haveli (UT),West,11,46,84,93,85,94
2401,Nirvi,Barman,2007-03-02,+910420288661,Orissa,North East,14,19,89,87,15,41
2402,Riaan,Bora,2006-06-23,+914854842035,Himachal Pradesh,North,64,17,99,71,82,95
2403,Divit,Kibe,2007-03-28,1386015711,Telangana,North,36,27,22,84,97,49
2404,Advik,Bir,2006-09-01,00288141128,Sikkim,South East,48,50,27,72,99,19
2405,Trisha,Ramanathan,2006-07-28,07857646391,Karnataka,North East,20,14,91,73,48,88
2406,Faiyaz,Saha,2006-10-01,+919423215401,Karnataka,North,52,37,52,16,62,86
2407,Nitara,Kalita,2007-01-19,+916168455252,Telangana,South East,49,19,10,27,91,56
2408,Raunak,Kohli,2007-02-10,+917989948856,Nagaland,North East,46,74,82,86,38,17
2409,Aniruddh,Goyal,2006-06-17,5675635584,Goa,East,67,91,21,68,29,59
2410,Yuvaan,Bhavsar,2007-02-26,5650460700,Chhattisgarh,South,93,45,24,38,10,58
2411,Diya,Sabharwal,2006-10-17,+914087100668,Bihar,South East,44,22,72,27,78,28
2412,Aarush,Keer,2006-10-12,+913811522328,Goa,East,32,81,29,46,11,78
2413,Ranbir,Keer,2006-09-10,+918359994004,Chhattisgarh,North,80,44,67,87,24,39
2414,Umang,Walia,2007-03-06,+911350535722,Uttar Pradesh,North East,26,10,65,47,25,91
2415,Rati,Salvi,2006-09-23,08097830280,Chandigarh (UT),North,48,23,89,46,52,41
2416,Romil,Barad,2006-12-31,02814478674,Delhi,North East,14,32,20,92,75,96
2417,Ivana,Ramaswamy,2006-08-01,+916357803789,Daman and Diu (UT),South East,28,22,38,94,89,66
2418,Ojas,Zacharia,2006-08-08,6990558557,Mizoram,North East,83,49,99,12,79,45
2419,Kabir,Mani,2007-04-19,0696904528,Uttarakhand,West,11,58,18,16,59,52
2420,Aaina,Karpe,2006-08-08,+917457016527,Puducherry (UT),North,38,63,94,81,18,48
2421,Khushi,Yogi,2006-12-07,+912530843769,Gujarat,South East,88,60,47,44,48,68
2422,Urvi,Toor,2006-11-16,+915084232423,Madhya Pradesh,North East,10,14,45,20,68,26
2423,Ryan,Bhakta,2007-02-10,05369158557,Lakshadweep (UT),North East,13,59,32,73,82,58
2424,Abram,Bumb,2006-08-22,+915703332959,Lakshadweep (UT),South,33,38,20,51,91,78
2425,Zoya,Boase,2006-11-27,03040296629,Chhattisgarh,West,30,22,72,47,30,86
2426,Hiran,Thakkar,2006-06-26,+914167821539,Haryana,West,58,87,36,70,10,60
2427,Madhup,Bhatnagar,2007-03-21,00313928048,Meghalaya,North,33,29,15,63,22,95
2428,Keya,Bajwa,2006-06-17,3335937971,Bihar,North,17,92,12,33,84,92
2429,Shlok,Kale,2006-06-14,02256471855,Madhya Pradesh,North,67,84,89,28,39,10
2430,Reyansh,Sundaram,2007-03-05,03231677814,Manipur,West,47,66,46,41,66,11
2431,Vardaniya,Shankar,2006-06-21,4539117766,Punjab,South,17,54,32,94,70,92
2432,Tara,Kadakia,2006-06-01,+910928157806,Chandigarh (UT),South East,89,17,29,26,41,18
